date,bitcoin,priceUsd_x,time_x,ethereum,priceUsd_y,time_y,tether,priceUsd,time,solana
2022-02-18 00:00:00+00:00,40486.067164184955,2865.7503523471507666,1645142400000.0,2865.750352347151,1.0025156502397418,1645142400000.0,1.0025156502397419,93.3173129509302606,1645142400000.0,93.31731295093026
2022-02-19 00:00:00+00:00,40151.82991925338,2778.5003793350024372,1645228800000.0,2778.5003793350024,1.0026137926357220,1645228800000.0,1.002613792635722,90.9958560201303547,1645228800000.0,90.99585602013036
2022-02-20 00:00:00+00:00,38861.56912285757,2663.7560594526161673,1645315200000.0,2663.756059452616,1.0031630793840389,1645315200000.0,1.0031630793840387,89.7806188907455293,1645315200000.0,89.78061889074553
2022-02-21 00:00:00+00:00,38556.60294425696,2685.3837305174983708,1645401600000.0,2685.3837305174984,1.0020290739689720,1645401600000.0,1.002029073968972,91.0193860903662492,1645401600000.0,91.01938609036625
2022-02-22 00:00:00+00:00,37366.613824103784,2572.2104028390820558,1645488000000.0,2572.210402839082,1.0018955458254646,1645488000000.0,1.0018955458254646,84.3808435723941625,1645488000000.0,84.38084357239416
2022-02-23 00:00:00+00:00,38204.721964758595,2663.8310471646334911,1645574400000.0,2663.831047164633,1.0018103098067696,1645574400000.0,1.0018103098067697,89.0642870684267274,1645574400000.0,89.06428706842672
2022-02-24 00:00:00+00:00,36181.84025343768,2464.6114382426069306,1645660800000.0,2464.6114382426067,1.0020122013611267,1645660800000.0,1.0020122013611268,83.7184554940236184,1645660800000.0,83.71845549402362
2022-02-25 00:00:00+00:00,38864.37192358553,2665.2154395423728259,1645747200000.0,2665.2154395423727,1.0014840035440849,1645747200000.0,1.0014840035440848,89.8454577294698983,1645747200000.0,89.84545772946989
2022-02-26 00:00:00+00:00,39270.833333545575,2793.4369958235825403,1645833600000.0,2793.4369958235825,1.0017758739941313,1645833600000.0,1.0017758739941311,91.6645126378241487,1645833600000.0,91.66451263782416
2022-02-27 00:00:00+00:00,38779.54410642976,2733.7397086963830479,1645920000000.0,2733.7397086963833,1.0023993496847340,1645920000000.0,1.002399349684734,88.3602960870064289,1645920000000.0,88.36029608700643
2022-02-28 00:00:00+00:00,39423.58576026612,2705.6379809654701231,1646006400000.0,2705.63798096547,1.0012543749069465,1646006400000.0,1.0012543749069465,91.5228936626423375,1646006400000.0,91.52289366264232
2022-03-01 00:00:00+00:00,43662.86952952146,2937.9435817479309219,1646092800000.0,2937.9435817479307,1.0009000800104651,1646092800000.0,1.0009000800104653,97.6842322020684023,1646092800000.0,97.6842322020684
2022-03-02 00:00:00+00:00,44090.96495783129,2971.0530159936620936,1646179200000.0,2971.053015993662,1.0011578157094719,1646179200000.0,1.001157815709472,102.0338331048019249,1646179200000.0,102.03383310480191
2022-03-03 00:00:00+00:00,43161.619746470096,2883.7962886201200432,1646265600000.0,2883.79628862012,1.0012243251201773,1646265600000.0,1.0012243251201771,98.1054269479855567,1646265600000.0,98.10542694798556
2022-03-04 00:00:00+00:00,40995.7250133253,2703.0673628817961115,1646352000000.0,2703.067362881796,1.0013238520338292,1646352000000.0,1.0013238520338292,91.5029315557973704,1646352000000.0,91.50293155579736
2022-03-05 00:00:00+00:00,39230.62246345636,2648.5183235437532773,1646438400000.0,2648.518323543753,1.0021375015816875,1646438400000.0,1.0021375015816876,88.9318570450527804,1646438400000.0,88.93185704505278
2022-03-06 00:00:00+00:00,39116.76273118436,2639.5422236947696215,1646524800000.0,2639.5422236947697,1.0027071414126663,1646524800000.0,1.0027071414126665,87.5476947988488615,1646524800000.0,87.54769479884887
2022-03-07 00:00:00+00:00,38325.53193441153,2544.7326816866381782,1646611200000.0,2544.732681686638,1.0019482718588382,1646611200000.0,1.0019482718588382,83.1695603535724732,1646611200000.0,83.16956035357246
2022-03-08 00:00:00+00:00,38674.98138264244,2561.6411341080714835,1646697600000.0,2561.6411341080716,1.0012368181668822,1646697600000.0,1.0012368181668823,83.1738035477853805,1646697600000.0,83.17380354778538
2022-03-09 00:00:00+00:00,41560.70519114255,2712.7236956436053963,1646784000000.0,2712.7236956436054,1.0010862806565072,1646784000000.0,1.0010862806565073,87.3562877632345520,1646784000000.0,87.35628776323455
2022-03-10 00:00:00+00:00,39681.34170610669,2618.0401339840240602,1646870400000.0,2618.040133984024,1.0015722541386389,1646870400000.0,1.0015722541386387,83.3730088020776613,1646870400000.0,83.37300880207766
2022-03-11 00:00:00+00:00,39012.74914785687,2585.1002214045497520,1646956800000.0,2585.1002214045498,1.0014720544008029,1646956800000.0,1.001472054400803,81.8040960579004830,1646956800000.0,81.80409605790048
2022-03-12 00:00:00+00:00,39166.345262901516,2589.1138411930017542,1647043200000.0,2589.1138411930015,1.0018241799923068,1647043200000.0,1.0018241799923069,81.7059158153732407,1647043200000.0,81.70591581537325
2022-03-13 00:00:00+00:00,38971.116507608465,2577.9391704324126041,1647129600000.0,2577.939170432413,1.0020580166059173,1647129600000.0,1.0020580166059172,81.2146620030006168,1647129600000.0,81.21466200300061
2022-03-14 00:00:00+00:00,38762.57291640115,2562.2328257836515939,1647216000000.0,2562.2328257836516,1.0010674429549594,1647216000000.0,1.0010674429549593,80.3005551480882423,1647216000000.0,80.30055514808824
2022-03-15 00:00:00+00:00,39050.17886213724,2573.1117549061763073,1647302400000.0,2573.1117549061764,1.0011907772707403,1647302400000.0,1.0011907772707405,81.1886360448316534,1647302400000.0,81.18863604483165
2022-03-16 00:00:00+00:00,40266.2985624923,2686.2539295037279325,1647388800000.0,2686.253929503728,1.0012605917419360,1647388800000.0,1.001260591741936,84.0073359207013032,1647388800000.0,84.0073359207013
2022-03-17 00:00:00+00:00,40932.37487891276,2789.2190199733361223,1647475200000.0,2789.219019973336,1.0010391318755979,1647475200000.0,1.001039131875598,88.5097245258334286,1647475200000.0,88.50972452583343
2022-03-18 00:00:00+00:00,40979.281554752386,2848.9774879174436089,1647561600000.0,2848.977487917444,1.0009551208767737,1647561600000.0,1.0009551208767735,87.4963361084708674,1647561600000.0,87.49633610847087
2022-03-19 00:00:00+00:00,41881.18116441476,2951.9841531953444220,1647648000000.0,2951.9841531953443,1.0009815528701880,1647648000000.0,1.000981552870188,91.4587628708190851,1647648000000.0,91.45876287081907
